English,AA,Genesis.Shape,head__CTRLVSMAA,100,Genesis2,head__VSMAA,100,Genesis3,head__eCTRLvAA,100,H_DDS,expressions.AE_AA_,80,TeethDown,teeth.t_AE_AA_,80,,,
English,AE,Genesis.Shape,head__CTRLVSMEH,100,Genesis2,head__VSMEH,100,Genesis3,head__eCTRLvEH,100,H_DDS,expressions.AE_AA_,80,TeethDown,teeth.t_AE_AA_,80,,,
English,AH,Genesis.Shape,head__CTRLVSMAA,100,Genesis2,head__VSMAA,100,Genesis3,head__eCTRLvAA,100,H_DDS,expressions.AO_a_,80,TeethDown,teeth.t_AO_a_,80,,,
English,AO,Genesis.Shape,head__CTRLVSMAA,100,Genesis2,head__VSMAA,100,Genesis3,head__eCTRLvAA,100,H_DDS,expressions.AO_a_,80,TeethDown,teeth.t_AO_a_,80,,,
English,AW,Genesis.Shape,head__CTRLVSMUW,100,Genesis2,head__VSMUW,100,Genesis3,head__eCTRLvUW,100,H_DDS,expressions.UH_OO_,90,TeethDown,teeth.t_UH_OO_,90,,,
English,AY,Genesis.Shape,head__CTRLVSMAA,100,Genesis2,head__VSMAA,100,Genesis3,head__eCTRLvAA,100,H_DDS,expressions.Ax_E_,80,TeethDown,teeth.t_Ax_E_,80,,,
English,B,Genesis.Shape,head__CTRLVSMM,100,Genesis2,head__VSMM,100,Genesis3,head__eCTRLvM,100,H_DDS,expressions.MPB_Up_,100,TeethDown,teeth.t_MPB_,100,H_DDS,expressions.MPB_Down_,100
English,CH,Genesis.Shape,head__CTRLVSMSH,100,Genesis2,head__VSMSH,100,Genesis3,head__eCTRLvSH,100,H_DDS,expressions.SH_CH_,90,TeethDown,teeth.t_SH_CH_,90,,,
English,D,Genesis.Shape,head__CTRLVSMT,100,Genesis2,head__VSMT,100,Genesis3,head__eCTRLvT,100,H_DDS,expressions.TD_I_,90,TeethDown,teeth.t_TD_I_,90,,,
English,DH,Genesis.Shape,head__CTRLVSMTH,100,Genesis2,head__VSMTH,100,Genesis3,head__eCTRLvTH,100,H_DDS,expressions.TD_I_,90,TeethDown,teeth.t_TD_I_,90,,,
English,EH,Genesis.Shape,head__CTRLVSMEH,100,Genesis2,head__VSMEH,100,Genesis3,head__eCTRLvEH,100,H_DDS,expressions.Ax_E_,80,TeethDown,teeth.t_Ax_E_,80,,,
English,ER,Genesis.Shape,head__CTRLVSMER,100,Genesis2,head__VSMER,100,Genesis3,head__eCTRLvER,100,H_DDS,expressions.UW_U_,90,TeethDown,teeth.t_UW_U_,90,,,
English,EY,Genesis.Shape,head__CTRLVSMEH,100,Genesis2,head__VSMEH,100,Genesis3,head__eCTRLvEH,100,H_DDS,expressions.H_EST_,90,TeethDown,teeth.t_H_EST_,90,,,
English,F,Genesis.Shape,head__CTRLVSMF,100,Genesis2,head__VSMF,100,Genesis3,head__eCTRLvF,100,H_DDS,expressions.FV_,100,TeethDown,teeth.t_FV_,100,,,
English,G,Genesis.Shape,head__CTRLVSMK,100,Genesis2,head__VSMK,100,Genesis3,head__eCTRLvK,100,H_DDS,expressions.KG_,90,TeethDown,teeth.t_KG_,90,,,
English,HH,Genesis.Shape,head__CTRLVSMIH,100,Genesis2,head__VSMIH,100,Genesis3,head__eCTRLvIH,100,H_DDS,expressions.H_EST_,90,TeethDown,teeth.t_H_EST_,90,,,
English,IH,Genesis.Shape,head__CTRLVSMIH,100,Genesis2,head__VSMIH,100,Genesis3,head__eCTRLvIH,100,H_DDS,expressions.TD_I_,90,TeethDown,teeth.t_TD_I_,90,,,
English,IY,Genesis.Shape,head__CTRLVSMIY,100,Genesis2,head__VSMIY,100,Genesis3,head__eCTRLvIY,100,H_DDS,expressions.TD_I_,90,TeethDown,teeth.t_TD_I_,90,,,
English,JH,Genesis.Shape,head__CTRLVSMT,100,Genesis2,head__VSMT,100,Genesis3,head__eCTRLvT,100,H_DDS,expressions.SH_CH_,90,TeethDown,teeth.t_SH_CH_,90,,,
English,K,Genesis.Shape,head__CTRLVSMK,100,Genesis2,head__VSMK,100,Genesis3,head__eCTRLvK,100,H_DDS,expressions.KG_,90,TeethDown,teeth.t_KG_,90,,,
English,L,Genesis.Shape,head__CTRLVSML,100,Genesis2,head__VSML,100,Genesis3,head__eCTRLvL,100,H_DDS,expressions.S_,100,TeethDown,teeth.t_S_,100,,,
English,M,Genesis.Shape,head__CTRLVSMM,100,Genesis2,head__VSMM,100,Genesis3,head__eCTRLvM,100,H_DDS,expressions.MPB_Up_,100,TeethDown,teeth.t_MPB_,100,H_DDS,expressions.MPB_Down_,100
English,N,Genesis.Shape,head__CTRLVSML,100,Genesis2,head__VSML,100,Genesis3,head__eCTRLvL,100,H_DDS,expressions.S_,100,TeethDown,teeth.t_S_,100,,,
English,NG,Genesis.Shape,head__CTRLVSMK,100,Genesis2,head__VSMK,100,Genesis3,head__eCTRLvK,100,H_DDS,expressions.KG_,90,TeethDown,teeth.t_KG_,90,,,
English,OW,Genesis.Shape,head__CTRLVSMOW,100,Genesis2,head__VSMOW,100,Genesis3,head__eCTRLvOW,100,H_DDS,expressions.UH_OO_,90,TeethDown,teeth.t_UH_OO_,90,,,
English,OY,Genesis.Shape,head__CTRLVSMOW,100,Genesis2,head__VSMOW,100,Genesis3,head__eCTRLvOW,100,H_DDS,expressions.UH_OO_,90,TeethDown,teeth.t_UH_OO_,90,,,
English,P,Genesis.Shape,head__CTRLVSMM,100,Genesis2,head__VSMM,100,Genesis3,head__eCTRLvM,100,H_DDS,expressions.MPB_Up_,100,TeethDown,teeth.t_MPB_,100,H_DDS,expressions.MPB_Down_,100
English,R,Genesis.Shape,head__CTRLVSMSH,100,Genesis2,head__VSMSH,100,Genesis3,head__eCTRLvSH,100,H_DDS,expressions.UW_U_,90,TeethDown,teeth.t_UW_U_,90,,,
English,S,Genesis.Shape,head__CTRLVSMS,100,Genesis2,head__VSMS,100,Genesis3,head__eCTRLvS,100,H_DDS,expressions.S_,100,TeethDown,teeth.t_S_,100,,,
English,SH,Genesis.Shape,head__CTRLVSMSH,100,Genesis2,head__VSMSH,100,Genesis3,head__eCTRLvSH,100,H_DDS,expressions.SH_CH_,90,TeethDown,teeth.t_SH_CH_,90,,,
English,T,Genesis.Shape,head__CTRLVSMT,100,Genesis2,head__VSMT,100,Genesis3,head__eCTRLvT,100,H_DDS,expressions.S_,100,TeethDown,teeth.t_S_,100,,,
English,TH,Genesis.Shape,head__CTRLVSMTH,100,Genesis2,head__VSMTH,100,Genesis3,head__eCTRLvTH,100,H_DDS,expressions.SH_CH_,90,TeethDown,teeth.t_SH_CH_,90,,,
English,UH,Genesis.Shape,head__CTRLVSMUW,100,Genesis2,head__VSMUW,100,Genesis3,head__eCTRLvUW,100,H_DDS,expressions.UH_OO_,90,TeethDown,teeth.t_UH_OO_,90,,,
English,UW,Genesis.Shape,head__CTRLVSMER,100,Genesis2,head__VSMER,100,Genesis3,head__eCTRLvER,100,H_DDS,expressions.UW_U_,90,TeethDown,teeth.t_UW_U_,90,,,
English,V,Genesis.Shape,head__CTRLVSMF,100,Genesis2,head__VSMF,100,Genesis3,head__eCTRLvF,100,H_DDS,expressions.FV_,100,TeethDown,teeth.t_FV_,100,,,
English,W,Genesis.Shape,head__CTRLVSMW,100,Genesis2,head__VSMW,100,Genesis3,head__eCTRLvW,100,H_DDS,expressions.UW_U_,90,TeethDown,teeth.t_UW_U_,90,,,
English,Y,Genesis.Shape,head__CTRLVSMEH,100,Genesis2,head__VSMEH,100,Genesis3,head__eCTRLvEH,100,H_DDS,expressions.TD_I_,90,TeethDown,teeth.t_TD_I_,90,,,
English,Z,Genesis.Shape,head__CTRLVSMS,100,Genesis2,head__VSMS,100,Genesis3,head__eCTRLvS,100,H_DDS,expressions.S_,100,TeethDown,teeth.t_S_,100,,,
English,ZH,Genesis.Shape,head__CTRLVSMSH,100,Genesis2,head__VSMSH,100,Genesis3,head__eCTRLvSH,100,H_DDS,expressions.SH_CH_,90,TeethDown,teeth.t_SH_CH_,90,,,
French,b,Genesis.Shape,head__CTRLVSMM,100,Genesis2,head__VSMM,100,Genesis3,head__eCTRLvM,100,H_DDS,expressions.MPB_Up_,100,TeethDown,teeth.t_MPB_,100,H_DDS,expressions.MPB_Down_,100
French,d,Genesis.Shape,head__CTRLVSMT,100,Genesis2,head__VSMT,100,Genesis3,head__eCTRLvT,100,H_DDS,expressions.TD_I_,90,TeethDown,teeth.t_TD_I_,90,,,
French,f,Genesis.Shape,head__CTRLVSMF,100,Genesis2,head__VSMF,100,Genesis3,head__eCTRLvF,100,H_DDS,expressions.FV_,100,TeethDown,teeth.t_FV_,100,,,
French,k,Genesis.Shape,head__CTRLVSMK,100,Genesis2,head__VSMK,100,Genesis3,head__eCTRLvK,100,H_DDS,expressions.KG_,90,TeethDown,teeth.t_KG_,90,,,
French,l,Genesis.Shape,head__CTRLVSML,100,Genesis2,head__VSML,100,Genesis3,head__eCTRLvL,100,H_DDS,expressions.S_,100,TeethDown,teeth.t_S_,100,,,
French,m,Genesis.Shape,head__CTRLVSMM,100,Genesis2,head__VSMM,100,Genesis3,head__eCTRLvM,100,H_DDS,expressions.MPB_Up_,100,TeethDown,teeth.t_MPB_,100,H_DDS,expressions.MPB_Down_,100
French,n,Genesis.Shape,head__CTRLVSMT,100,Genesis2,head__VSMT,100,Genesis3,head__eCTRLvT,100,H_DDS,expressions.TD_I_,90,TeethDown,teeth.t_TD_I_,90,,,
French,p,Genesis.Shape,head__CTRLVSMM,100,Genesis2,head__VSMM,100,Genesis3,head__eCTRLvM,100,H_DDS,expressions.MPB_Up_,100,TeethDown,teeth.t_MPB_,100,H_DDS,expressions.MPB_Down_,100
French,s,Genesis.Shape,head__CTRLVSMS,100,Genesis2,head__VSMS,100,Genesis3,head__eCTRLvS,100,H_DDS,expressions.S_,100,TeethDown,teeth.t_S_,100,,,
French,t,Genesis.Shape,head__CTRLVSMT,100,Genesis2,head__VSMT,100,Genesis3,head__eCTRLvT,100,H_DDS,expressions.TD_I_,90,TeethDown,teeth.t_TD_I_,90,,,
French,v,Genesis.Shape,head__CTRLVSMF,100,Genesis2,head__VSMF,100,Genesis3,head__eCTRLvF,100,H_DDS,expressions.FV_,100,TeethDown,teeth.t_FV_,100,,,
French,z,Genesis.Shape,head__CTRLVSMS,100,Genesis2,head__VSMS,100,Genesis3,head__eCTRLvS,100,H_DDS,expressions.S_,100,TeethDown,teeth.t_S_,100,,,
French,ɡ,Genesis.Shape,head__CTRLVSMK,100,Genesis2,head__VSMK,100,Genesis3,head__eCTRLvK,100,H_DDS,expressions.KG_,90,TeethDown,teeth.t_KG_,90,,,
French,N,Genesis.Shape,head__CTRLVSMT,100,Genesis2,head__VSMT,100,Genesis3,head__eCTRLvT,100,H_DDS,expressions.TD_I_,90,TeethDown,teeth.t_TD_I_,90,,,
French,r,Genesis.Shape,head__CTRLVSMER,100,Genesis2,head__VSMER,100,Genesis3,head__eCTRLvER,100,H_DDS,expressions.UW_U_,90,TeethDown,teeth.t_UW_U_,90,,,
French,S,Genesis.Shape,head__CTRLVSMSH,100,Genesis2,head__VSMSH,100,Genesis3,head__eCTRLvSH,100,H_DDS,expressions.SH_CH_,90,TeethDown,teeth.t_SH_CH_,90,,,
French,Z,Genesis.Shape,head__CTRLVSMSH,100,Genesis2,head__VSMSH,100,Genesis3,head__eCTRLvSH,100,H_DDS,expressions.SH_CH_,90,TeethDown,teeth.t_SH_CH_,90,,,
French,dZ,Genesis.Shape,head__CTRLVSMS,100,Genesis2,head__VSMS,100,Genesis3,head__eCTRLvS,100,H_DDS,expressions.S_,100,TeethDown,teeth.t_S_,100,,,
French,tS,Genesis.Shape,head__CTRLVSMS,100,Genesis2,head__VSMS,100,Genesis3,head__eCTRLvS,100,H_DDS,expressions.S_,100,TeethDown,teeth.t_S_,100,,,
French,G,Genesis.Shape,head__CTRLVSMIH,100,Genesis2,head__VSMIH,100,Genesis3,head__eCTRLvIH,100,H_DDS,expressions.H_EST_,90,TeethDown,teeth.t_H_EST_,90,,,
French,j,Genesis.Shape,head__CTRLVSMIY,100,Genesis2,head__VSMIY,100,Genesis3,head__eCTRLvIY,100,H_DDS,expressions.TD_I_,90,TeethDown,teeth.t_TD_I_,90,,,
French,w,Genesis.Shape,head__CTRLVSMW,100,Genesis2,head__VSMW,100,Genesis3,head__eCTRLvW,100,H_DDS,expressions.UW_U_,90,TeethDown,teeth.t_UW_U_,90,,,
French,ÿ,Genesis.Shape,head__CTRLVSMUW,100,Genesis2,head__VSMUW,100,Genesis3,head__eCTRLvUW,100,H_DDS,expressions.UH_OO_,90,TeethDown,teeth.t_UH_OO_,90,,,
French,a,Genesis.Shape,head__CTRLVSMEH,100,Genesis2,head__VSMEH,100,Genesis3,head__eCTRLvEH,100,H_DDS,expressions.AE_AA_,80,TeethDown,teeth.t_AE_AA_,80,,,
French,é,Genesis.Shape,head__CTRLVSMIY,100,Genesis2,head__VSMIY,100,Genesis3,head__eCTRLvIY,100,H_DDS,expressions.TD_I_,90,TeethDown,teeth.t_TD_I_,90,,,
French,i,Genesis.Shape,head__CTRLVSMIY,100,Genesis2,head__VSMIY,100,Genesis3,head__eCTRLvIY,100,H_DDS,expressions.TD_I_,90,TeethDown,teeth.t_TD_I_,90,,,
French,o,Genesis.Shape,head__CTRLVSMOW,100,Genesis2,head__VSMOW,100,Genesis3,head__eCTRLvOW,100,H_DDS,expressions.UH_OO_,90,TeethDown,teeth.t_UH_OO_,90,,,
French,u,Genesis.Shape,head__CTRLVSMUW,100,Genesis2,head__VSMUW,100,Genesis3,head__eCTRLvUW,100,H_DDS,expressions.UH_OO_,90,TeethDown,teeth.t_UH_OO_,90,,,
French,y,Genesis.Shape,head__CTRLVSMUW,100,Genesis2,head__VSMUW,100,Genesis3,head__eCTRLvUW,100,H_DDS,expressions.UH_OO_,90,TeethDown,teeth.t_UH_OO_,90,,,
French,ö,Genesis.Shape,head__CTRLVSMER,100,Genesis2,head__VSMER,100,Genesis3,head__eCTRLvER,100,H_DDS,expressions.UW_U_,90,TeethDown,teeth.t_UW_U_,90,,,
French,ë,Genesis.Shape,head__CTRLVSMEH,100,Genesis2,head__VSMEH,100,Genesis3,head__eCTRLvEH,100,H_DDS,expressions.AE_AA_,80,TeethDown,teeth.t_AE_AA_,80,,,
French,ò,Genesis.Shape,head__CTRLVSMOW,100,Genesis2,head__VSMOW,100,Genesis3,head__eCTRLvOW,100,H_DDS,expressions.UH_OO_,90,TeethDown,teeth.t_UH_OO_,90,,,
French,e,Genesis.Shape,head__CTRLVSMIY,100,Genesis2,head__VSMIY,100,Genesis3,head__eCTRLvIY,100,H_DDS,expressions.TD_I_,90,TeethDown,teeth.t_TD_I_,90,,,
French,è,Genesis.Shape,head__CTRLVSMEH,100,Genesis2,head__VSMEH,100,Genesis3,head__eCTRLvEH,100,H_DDS,expressions.AE_AA_,80,TeethDown,teeth.t_AE_AA_,80,,,
French,â,Genesis.Shape,head__CTRLVSMAA,100,Genesis2,head__VSMAA,100,Genesis3,head__eCTRLvAA,100,H_DDS,expressions.AE_AA_,80,TeethDown,teeth.t_AE_AA_,80,,,
French,ô,Genesis.Shape,head__CTRLVSMW,100,Genesis2,head__VSMW,100,Genesis3,head__eCTRLvW,100,H_DDS,expressions.UW_U_,90,TeethDown,teeth.t_UW_U_,90,,,
French,ê,Genesis.Shape,head__CTRLVSMAA,100,Genesis2,head__VSMAA,100,Genesis3,head__eCTRLvAA,100,H_DDS,expressions.AE_AA_,80,TeethDown,teeth.t_AE_AA_,80,,,
